
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -2.0
closer_2_apple_reward: 0.01
longer_from_apple_punishment: -0.01
max_iterations: 600


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.25
 minimal_epsilon: 0.001
 epsilon_decay_rate: 0.0001
 target_update_frequency: 50
 learning_rate: 1e-05
 memory_size: 1000000
 n_episodes: 6000
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 1e-05
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=360, bias=True)
  (lin2): Linear(in_features=360, out_features=180, bias=True)
  (lin3): Linear(in_features=180, out_features=4, bias=True)
  (rectifier1): ReLU()
)

########################################################################## 
################################## DATA ################################## 
########################################################################## 
    steps:              scores:             rewards:             epsilon:
     101.0                  4.0    6.699999999999987  0.23399999999999999
     105.0                  5.0     8.71999999999999               0.2339
     110.0                  5.0    8.689999999999987               0.2338
      57.0                  4.0    6.499999999999989               0.2337
     102.0                  4.0    6.849999999999985               0.2336
     256.0                 13.0   25.550000000000097  0.23349999999999999
      84.0                  5.0    8.549999999999992               0.2334
     156.0                  9.0   17.010000000000012               0.2333
     278.0                 11.0   21.309999999999995               0.2332
       8.0                  1.0 0.010000000000000231               0.2331
     235.0                 13.0   25.940000000000154  0.23299999999999998
     263.0                 13.0   25.420000000000073               0.2329
     173.0                  6.0    11.01999999999998               0.2328
      18.0                  1.0  0.11000000000000032               0.2327
     106.0                  7.0   12.749999999999988               0.2326
     134.0                  5.0    8.769999999999987  0.23249999999999998
      71.0                  4.0    6.519999999999991               0.2324
     161.0                  9.0                17.08               0.2323
      46.0                  1.0   0.2299999999999982               0.2322
      98.0                  8.0   14.710000000000003               0.2321
     129.0                  6.0   10.839999999999982  0.23199999999999998
     262.0                 15.0   29.850000000000108               0.2319
     136.0                  4.0    6.589999999999993               0.2318
     145.0                  8.0   15.040000000000008               0.2317
     103.0                  5.0    8.519999999999992               0.2316
     115.0                  4.0    6.699999999999985  0.23149999999999998
      52.0                  2.0    2.389999999999996               0.2314
      49.0                  1.0  0.23999999999999977               0.2313
     202.0                  8.0    15.22999999999998               0.2312
     239.0                 11.0    21.24000000000002               0.2311
     110.0                  8.0    14.74999999999998                0.231
     165.0                  9.0    17.26000000000002               0.2309
      97.0                  5.0    8.579999999999988               0.2308
     260.0                 13.0    25.35000000000006               0.2307
     198.0                  9.0   17.130000000000017               0.2306
     290.0                 13.0    25.65000000000005               0.2305
     185.0                  7.0   12.879999999999981               0.2304
     100.0                  8.0   14.729999999999988               0.2303
      99.0                  4.0    6.619999999999989               0.2302
     132.0                  5.0    8.709999999999988               0.2301
      62.0                  4.0    6.449999999999992                 0.23
     236.0                 12.0   23.670000000000073               0.2299
     315.0                 10.0    19.36000000000005               0.2298
     107.0                  4.0    6.339999999999993               0.2297
     211.0                  9.0    17.22000000000004               0.2296
      41.0                  1.0   0.2599999999999998               0.2295
     172.0                  9.0                17.37               0.2294
     125.0                  6.0   11.019999999999978               0.2293
      59.0                  2.0    2.319999999999993               0.2292
      89.0                  4.0    6.579999999999991               0.2291
     189.0                 11.0   21.260000000000076                0.229
     166.0                  9.0   17.070000000000014               0.2289
     182.0                  8.0   15.129999999999983               0.2288
     177.0                  9.0   17.359999999999985  0.22870000000000001
     531.0                 23.0     46.8399999999999               0.2286
      64.0                  4.0   6.4899999999999896               0.2285
      89.0                  4.0    6.579999999999991               0.2284
      20.0                  0.0  -1.8499999999999999               0.2283
     128.0                  5.0    8.689999999999989  0.22820000000000001
      95.0                  4.0    6.459999999999992               0.2281
      55.0                  4.0   6.3799999999999955                0.228
     167.0                  6.0   11.059999999999981               0.2279
     101.0                  7.0   12.779999999999987               0.2278
      72.0                  3.0    4.429999999999994               0.2277
      88.0                  5.0    8.509999999999991               0.2276
       1.0                  0.0  -1.9999999999999998               0.2275
      97.0                  4.0    6.519999999999991               0.2274
     112.0                  4.0    6.509999999999991               0.2273
     218.0                 10.0   19.530000000000012               0.2272
      89.0                  4.0   6.5199999999999925               0.2271
     145.0                  7.0   12.919999999999984                0.227
     134.0                  4.0   6.6699999999999875               0.2269
      79.0                  6.0   10.599999999999987               0.2268
      92.0                  4.0     6.46999999999999               0.2267
     171.0                  6.0   10.959999999999981               0.2266
     116.0                  5.0    8.689999999999987               0.2265
     194.0                  8.0   15.229999999999984               0.2264
     260.0                 15.0    29.67000000000011               0.2263
      88.0                  4.0    6.589999999999991               0.2262
     138.0                  7.0   12.769999999999985               0.2261
     115.0                  6.0   10.599999999999989                0.226
      62.0                  2.0   2.4699999999999926               0.2259
      65.0                  4.0    6.599999999999989               0.2258
     138.0                 10.0    19.07000000000002               0.2257
      89.0                  7.0   12.639999999999986               0.2256
     107.0                  6.0   10.619999999999989               0.2255
     107.0                  4.0    6.559999999999992               0.2254
     242.0                  7.0   13.009999999999982               0.2253
      41.0                  3.0    4.239999999999995               0.2252
      29.0                  1.0   0.2599999999999967               0.2251
     134.0                  7.0   13.089999999999979                0.225
     314.0                 16.0    32.43000000000003               0.2249
      82.0                  4.0    6.549999999999992               0.2248
      66.0                  5.0    8.449999999999994               0.2247
     120.0                  9.0    16.89000000000001               0.2246
     194.0                 10.0    19.43000000000001               0.2245
      73.0                  2.0    2.399999999999994               0.2244
      43.0                  3.0   4.3399999999999945               0.2243
     113.0                  5.0    8.799999999999986               0.2242
     206.0                  8.0   15.510000000000007               0.2241
     129.0                  4.0    6.859999999999985                0.224
       2.0                  0.0  -1.9899999999999998               0.2239
      10.0                  0.0  -1.9899999999999998               0.2238
     133.0                  4.0    6.819999999999986               0.2237
     117.0                  9.0                16.92               0.2236
     247.0                 14.0   27.800000000000075               0.2235
     148.0                  6.0   10.749999999999986               0.2234
       0.0                  0.0                -2.01               0.2233
     333.0                 12.0   23.980000000000096               0.2232
     109.0                  5.0    8.519999999999992               0.2231
      42.0                  2.0   2.2099999999999964                0.223
     287.0                 16.0    32.34000000000011               0.2229
     101.0                  4.0    6.459999999999994               0.2228
     140.0                  6.0   11.029999999999987               0.2227
     111.0                  5.0    8.419999999999991               0.2226
      53.0                  0.0  -1.7399999999999998               0.2225
     353.0                 16.0   31.680000000000085               0.2224
      72.0                  4.0    6.549999999999992               0.2223
     114.0                  7.0   12.929999999999982               0.2222
     158.0                  7.0   12.989999999999984               0.2221
      64.0                  5.0    8.389999999999995                0.222
     100.0                  6.0   10.769999999999985               0.2219
      91.0                  4.0     6.55999999999999               0.2218
      76.0                  4.0    6.609999999999989               0.2217
     165.0                  6.0   10.839999999999984               0.2216
     148.0                  4.0    6.809999999999986               0.2215
     192.0                  4.0     7.08999999999998  0.22139999999999999
      86.0                  8.0   14.629999999999997               0.2213
      65.0                  5.0    8.559999999999988               0.2212
     206.0                  9.0    17.58999999999999               0.2211
     315.0                 15.0   30.100000000000144                0.221
     197.0                  9.0   17.179999999999986  0.22089999999999999
     180.0                  6.0    11.04999999999998               0.2208
     176.0                  7.0    13.00999999999998               0.2207
     232.0                 12.0    23.59000000000005               0.2206
     147.0                  5.0    8.799999999999988               0.2205
     112.0                  4.0    6.609999999999989  0.22039999999999998
      53.0                  1.0    0.339999999999995               0.2203
      84.0                  5.0    8.629999999999987               0.2202
     229.0                  7.0    13.13999999999998               0.2201
      95.0                  4.0    6.519999999999991                 0.22
     145.0                  8.0   15.079999999999986  0.21989999999999998
     116.0                  3.0    4.609999999999989               0.2198
      90.0                  5.0    8.589999999999993               0.2197
     159.0                  5.0    8.679999999999986               0.2196
     459.0                 16.0    32.42000000000008               0.2195
      67.0                  5.0    8.499999999999991  0.21939999999999998
      46.0                  2.0    2.389999999999997               0.2193
     186.0                  5.0     9.02999999999998               0.2192
     138.0                  8.0   14.889999999999992               0.2191
     369.0                 17.0   34.140000000000114                0.219
      27.0                  1.0  0.17999999999999927  0.21889999999999998
     109.0                  1.0  0.45999999999999774               0.2188
      25.0                  1.0  0.17999999999999616               0.2187
      16.0                  0.0  -1.9499999999999997               0.2186
     288.0                 14.0    28.11000000000009               0.2185
     372.0                 20.0    40.29000000000002  0.21839999999999998
     142.0                  9.0   17.030000000000015               0.2183
      67.0                  3.0    4.379999999999994               0.2182
