
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using Linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -2.0
closer_2_apple_reward: 0.0005
longer_from_apple_punishment: -0.0005
max_iterations: 2000


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.5
 minimal_epsilon: 0.0
 epsilon_decay_rate: 0.0011
 target_update_frequency: 10
 learning_rate: 0.0001
 memory_size: 1000000
 n_episodes: 900
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=540, bias=True)
      28.0                  0.0  -1.9985000000000002               0.3779
      34.0                  0.0  -1.9965000000000002               0.3768
     306.0                  1.0 -0.003500000000002279               0.3757
      16.0                  0.0  -1.9955000000000003               0.3746
       0.0                  0.0              -2.0005               0.3735
     329.0                  4.0    6.014999999999988  0.37239999999999995
       9.0                  1.0 0.002000000000000224  0.37129999999999996
     346.0                  4.0    6.014499999999993               0.3702
     205.0                  4.0   6.0139999999999985               0.3691
       1.0                  0.0                 -2.0                0.368
       7.0                  0.0               -2.003               0.3669
      90.0                  4.0    6.013499999999992               0.3658
      50.0                  0.0  -1.9945000000000002               0.3647
      55.0                  1.0 0.011000000000001009               0.3636
     210.0                  1.0 0.007499999999998952               0.3625
      26.0                  0.0  -1.9975000000000003               0.3614
      84.0                  2.0   2.0124999999999953  0.36029999999999995
       5.0                  0.0  -1.9980000000000002  0.35919999999999996
      48.0                  0.0  -1.9985000000000002               0.3581
     115.0                  5.0    8.024000000000004                0.357
      65.0                  2.0    2.010000000000003               0.3559
     228.0                  2.0    2.020499999999999               0.3548
     132.0                  4.0   6.0184999999999995               0.3537
       2.0                  0.0              -2.0005               0.3526
     136.0                  4.0    6.023499999999997               0.3515
     170.0                  2.0   2.0034999999999994               0.3504
     302.0                  3.0    4.026499999999995               0.3493
      62.0                  1.0 0.010500000000000398  0.34819999999999995
      76.0                  0.0  -1.9925000000000002  0.34709999999999996
       9.0                  0.0               -2.004                0.346
     233.0                  3.0                4.025               0.3449
     152.0                  3.0    4.021499999999994               0.3438
      67.0                  1.0  0.01399999999999979               0.3427
     116.0                  3.0    4.018500000000001               0.3416
      16.0                  0.0  -2.0035000000000003               0.3405
     215.0                  6.0   10.036000000000012               0.3394
      80.0                  3.0    4.013500000000002               0.3383
      33.0                  1.0 0.008000000000001783               0.3372
     198.0                  3.0    4.016499999999997  0.33609999999999995
     154.0                  4.0    6.024500000000001  0.33499999999999996
     219.0                  6.0   10.034000000000008               0.3339
     307.0                  7.0    12.05300000000004               0.3328
     330.0                  8.0   14.045500000000034               0.3317
       1.0                  0.0  -2.0010000000000003               0.3306
     167.0                  9.0               16.037               0.3295
       5.0                  0.0               -2.003               0.3284
     297.0                  0.0               -2.004               0.3273
      20.0                  1.0 0.0035000000000002807               0.3262
     137.0                  5.0    8.038000000000007               0.3251
     138.0                  2.0   2.0244999999999984  0.32399999999999995
     269.0                  1.0 0.003999999999997783  0.32289999999999996
     128.0                  5.0     8.02450000000001               0.3218
     218.0                  2.0   2.0134999999999983               0.3207
      36.0                  0.0  -1.9975000000000003               0.3196
      96.0                  2.0   2.0055000000000027               0.3185
      42.0                  0.0              -2.0005               0.3174
     255.0                  9.0               16.049               0.3163
     299.0                  2.0   2.0190000000000023               0.3152
      50.0                  0.0              -2.0025               0.3141
     157.0                  2.0    2.007000000000001                0.313
      68.0                  0.0  -1.9915000000000003  0.31189999999999996
     115.0                  2.0   2.0120000000000053  0.31079999999999997
      26.0                  0.0  -2.0035000000000003               0.3097
     158.0                  7.0   12.038500000000019               0.3086
     179.0                  0.0  -1.9960000000000002               0.3075
       1.0                  0.0                 -2.0               0.3064
     196.0                  6.0    10.03350000000001               0.3053
     199.0                  2.0   2.0199999999999982               0.3042
       4.0                  0.0              -2.0025               0.3031
     299.0                  5.0     8.03700000000001                0.302
     229.0                  6.0   10.039000000000003               0.3009
      82.0                  0.0  -1.9935000000000003  0.29979999999999996
     187.0                  4.0    6.019999999999993  0.29869999999999997
     146.0                  6.0   10.031500000000014               0.2976
      71.0                  2.0    2.005000000000004               0.2965
      33.0                  0.0               -2.004               0.2954
     120.0                  0.0              -2.0015               0.2943
      11.0                  0.0               -1.995               0.2932
      88.0                  1.0 0.008500000000001062               0.2921
     177.0                  7.0   12.031000000000018                0.291
      37.0                  1.0 0.0060000000000011156               0.2899
      57.0                  2.0   2.0060000000000024               0.2888
     151.0                  2.0   1.9990000000000032  0.28769999999999996
      33.0                  0.0  -2.0100000000000002  0.28659999999999997
      85.0                  1.0 0.005999999999998895               0.2855
      21.0                  1.0 0.004000000000000892               0.2844
     218.0                  3.0               4.0045               0.2833
      76.0                  0.0  -1.9955000000000003               0.2822
      98.0                  2.0               2.0135               0.2811
      73.0                  1.0 0.0029999999999992255                 0.28
     123.0                  0.0               -2.003               0.2789
      83.0                  1.0 -0.005999999999999783               0.2778
    1168.0                  3.0    4.007500000000004  0.27669999999999995
      45.0                  0.0               -2.003  0.27559999999999996
     208.0                  0.0  -2.0035000000000003  0.27449999999999997
     198.0                  1.0 0.004499999999998838               0.2734
     215.0                  3.0    4.028999999999995               0.2723
     297.0                  3.0    4.022999999999993               0.2712
     125.0                  0.0  -1.9980000000000002               0.2701
     132.0                  0.0  -2.0035000000000003                0.269
     701.0                  4.0    6.022000000000004               0.2679
     348.0                  5.0    8.024499999999996               0.2668
     177.0                  2.0   2.0140000000000025               0.2657
     340.0                  0.0              -2.0005  0.26459999999999995
     200.0                  1.0 -0.0024999999999999467  0.26349999999999996
     339.0                  1.0 0.004999999999999005  0.26239999999999997
      31.0                  0.0  -2.0020000000000002               0.2613
     181.0                  0.0  -2.0020000000000002               0.2602
     101.0                  1.0 -0.003000000000001002               0.2591
      86.0                  0.0  -1.9985000000000002                0.258
     162.0                  0.0              -2.0025               0.2569
      38.0                  0.0  -2.0035000000000003  0.25579999999999997
     191.0                  0.0               -2.007               0.2547
     312.0                  1.0 -0.004500000000000393               0.2536
       6.0                  0.0  -1.9985000000000002  0.25249999999999995
     305.0                  2.0   2.0020000000000047  0.25139999999999996
     278.0                  4.0    6.023499999999989  0.25029999999999997
     242.0                  0.0  -2.0035000000000003  0.24919999999999998
     138.0                  1.0  0.00749999999999984               0.2481
       8.0                  0.0  -2.0035000000000003                0.247
     467.0                  3.0    4.020999999999997               0.2459
     876.0                  1.0 -0.007500000000000062  0.24479999999999996
      77.0                  1.0 -0.0050000000000003375  0.24369999999999997
     257.0                  2.0    2.014000000000005  0.24259999999999998
      43.0                  1.0 0.0029999999999987814               0.2415
    2181.0                  3.0                6.022               0.2404
    1653.0                  1.0 0.009999999999999787  0.23929999999999996
     687.0                  1.0 0.004999999999999449  0.23819999999999997
     378.0                  6.0   10.033500000000014  0.23709999999999998
    1199.0                  2.0   2.0030000000000032                0.236
      27.0                  0.0               -1.995               0.2349
     155.0                  0.0               -1.999               0.2338
      81.0                  4.0    6.016999999999996  0.23269999999999996
     173.0                  4.0    6.014999999999996  0.23159999999999997
     308.0                  2.0   2.0095000000000014  0.23049999999999998
      51.0                  1.0 0.008999999999999897               0.2294
     161.0                  1.0 0.011000000000001453               0.2283
      37.0                  1.0 0.004000000000001336  0.22719999999999996
     157.0                  0.0  -1.9960000000000002  0.22609999999999997
      22.0                  0.0  -1.9965000000000002  0.22499999999999998
     108.0                  3.0    4.016499999999999               0.2239
     153.0                  0.0  -2.0050000000000003               0.2228
     141.0                  4.0    6.020000000000001               0.2217
     128.0                  8.0   14.033500000000023  0.22059999999999996
     242.0                  3.0    4.030499999999989  0.21949999999999997
     487.0                  5.0    8.034000000000004  0.21839999999999998
      17.0                  2.0    2.005000000000002               0.2173
     197.0                  4.0    6.026999999999996               0.2162
     285.0                  6.0   10.054000000000011  0.21509999999999996
      48.0                  1.0 0.004499999999999282  0.21399999999999997
     191.0                  5.0    8.043999999999999  0.21289999999999998
       9.0                  1.0 0.0030000000000001137               0.2118
     271.0                  3.0    4.028999999999996               0.2107
       6.0                  0.0              -2.0025               0.2096
     193.0                  2.0    2.008000000000006  0.20849999999999996
      93.0                  1.0 -0.002000000000001112  0.20739999999999997
       4.0                  0.0  -1.9985000000000002  0.20629999999999998
     234.0                  5.0    8.039500000000004               0.2052
     310.0                  9.0   16.058499999999984               0.2041
     255.0                  3.0    4.011000000000003  0.20299999999999996
    1104.0                  1.0 0.0004999999999975024  0.20189999999999997
     103.0                  4.0   6.0230000000000015  0.20079999999999998
      49.0                  0.0               -1.995               0.1997
      48.0                  2.0               2.0075               0.1986
       9.0                  0.0  -1.9980000000000002               0.1975
      18.0                  0.0  -1.9995000000000003  0.19639999999999996
     190.0                  9.0   16.055500000000006  0.19529999999999997
       1.0                  0.0  -2.0010000000000003  0.19419999999999998
     103.0                  0.0  -1.9880000000000002               0.1931
     204.0                  4.0    6.016499999999996                0.192
      73.0                  3.0    4.020999999999997  0.19089999999999996
      93.0                  4.0    6.015999999999989  0.18979999999999997
      89.0                  1.0 0.0009999999999985576  0.18869999999999998
       0.0                  0.0              -2.0005               0.1876
     110.0                  3.0   4.0374999999999925               0.1865
     336.0                  4.0    6.045499999999999  0.18539999999999995
     122.0                  4.0    6.014499999999998  0.18429999999999996
     253.0                  4.0    6.017999999999997  0.18319999999999997
     279.0                  6.0   10.053000000000011  0.18209999999999998
     247.0                  7.0   12.046000000000033                0.181
     156.0                  3.0               4.0235               0.1799
     850.0                  1.0  0.00550000000000006  0.17879999999999996
      78.0                  4.0    6.018499999999991  0.17769999999999997
     216.0                  6.0   10.044500000000015  0.17659999999999998
     219.0                  1.0 0.019000000000002792               0.1755
      58.0                  1.0 0.014500000000002622               0.1744
     333.0                 13.0   24.083999999999946  0.17329999999999995
     170.0                  6.0    10.03750000000002  0.17219999999999996
      18.0                  0.0  -1.9945000000000002  0.17109999999999997
      81.0                  4.0    6.017999999999994  0.16999999999999998
      31.0                  0.0               -1.995               0.1689
      11.0                  0.0               -1.997               0.1678
      29.0                  0.0  -1.9900000000000002  0.16669999999999996
      97.0                  4.0    6.025999999999997  0.16559999999999997
     207.0                  4.0   6.0319999999999965  0.16449999999999998
      74.0                  6.0   10.029500000000004               0.1634
      58.0                  2.0    2.019500000000001               0.1623
      70.0                  1.0  0.00550000000000006  0.16119999999999995
      44.0                  2.0   2.0165000000000037  0.16009999999999996
     138.0                  6.0   10.040500000000018  0.15899999999999997
      90.0                  2.0    2.019500000000003  0.15789999999999998
     266.0                  9.0   16.078500000000002               0.1568
      27.0                  2.0    2.010000000000004               0.1557
      96.0                  3.0    4.023499999999995  0.15459999999999996
     440.0                  3.0    4.034499999999994  0.15349999999999997
     119.0                  3.0    4.027999999999992  0.15239999999999998
     225.0                 12.0   22.081999999999915               0.1513
     159.0                  6.0   10.034999999999991               0.1502
     520.0                 16.0   30.123499999999947  0.14909999999999995
     176.0                  7.0   12.041500000000022  0.14799999999999996
     450.0                  2.0   2.0115000000000003  0.14689999999999998
     300.0                 10.0   18.065500000000018  0.14579999999999999
     239.0                  7.0   12.052000000000012               0.1447
     183.0                  6.0   10.048000000000016               0.1436
     207.0                  8.0   14.040000000000033  0.14249999999999996
     161.0                  7.0   12.036000000000024  0.14139999999999997
     153.0                  7.0   12.041000000000027  0.14029999999999998
      10.0                  0.0  -1.9955000000000003               0.1392
     420.0                 10.0    18.08649999999999               0.1381
       7.0                  0.0               -2.004  0.13699999999999996
      64.0                  1.0 0.018500000000003514  0.13589999999999997
     151.0                  7.0   12.038000000000027  0.13479999999999998
      32.0                  1.0 0.009500000000000952  0.13369999999999999
     171.0                  4.0    6.029999999999994               0.1326
     142.0                  3.0    4.024499999999991  0.13149999999999995
      70.0                  2.0   2.0105000000000017  0.13039999999999996
     145.0                  4.0    6.020000000000011  0.12929999999999997
     316.0                  7.0   12.073500000000037  0.12819999999999998
      89.0                  2.0   2.0179999999999976               0.1271
      58.0                  1.0 0.008500000000000174                0.126
     140.0                  5.0    8.033500000000009  0.12489999999999996
      63.0                  1.0 0.007999999999999119  0.12379999999999997
       9.0                  0.0  -2.0050000000000003  0.12269999999999998
     275.0                 12.0   22.090999999999955  0.12159999999999999
     568.0                  6.0    10.03750000000002               0.1205
     281.0                 13.0   24.071999999999953  0.11939999999999995
     139.0                  5.0                8.034  0.11829999999999996
     190.0                  5.0    8.034500000000007  0.11719999999999997
     200.0                  2.0    2.009500000000005  0.11609999999999998
     129.0                  4.0     6.02400000000001  0.11499999999999999
     315.0                 13.0   24.072999999999947               0.1139
      94.0                  6.0              10.0355  0.11279999999999996
      32.0                  0.0  -1.9935000000000003  0.11169999999999997
     190.0                  8.0    14.05150000000002  0.11059999999999998
     258.0                  5.0    8.032500000000004  0.10949999999999999
      29.0                  0.0  -1.9960000000000002               0.1084
     365.0                 14.0   26.097999999999914  0.10729999999999995
     723.0                 13.0   24.086999999999925  0.10619999999999996
      84.0                  5.0    8.028499999999994  0.10509999999999997
     328.0                 12.0    22.08949999999999  0.10399999999999998
      82.0                  6.0   10.030500000000018  0.10289999999999999
      75.0                  4.0    6.027999999999995               0.1018
     105.0                  4.0    6.031999999999995  0.10069999999999996
     279.0                 11.0   20.068999999999967  0.09959999999999997
     507.0                 20.0    38.13599999999998  0.09849999999999998
     687.0                 26.0    50.17200000000023  0.09739999999999999
      90.0                  5.0               8.0295               0.0963
     129.0                  8.0   14.048000000000007  0.09519999999999995
     300.0                 13.0    24.08749999999995  0.09409999999999996
     118.0                  4.0    6.020499999999994  0.09299999999999997
     118.0                  5.0    8.032500000000008  0.09189999999999998
     275.0                  2.0   2.0179999999999976  0.09079999999999999
     156.0                 10.0   18.057499999999994               0.0897
     368.0                 14.0    26.09149999999992  0.08859999999999996
     388.0                 20.0    38.12649999999996  0.08749999999999997
      76.0                  6.0   10.026500000000006  0.08639999999999998
     216.0                 11.0    20.05549999999996  0.08529999999999999
     123.0                  7.0   12.033000000000019               0.0842
     504.0                 22.0    42.12150000000006  0.08309999999999995
     131.0                  4.0    6.048999999999992  0.08199999999999996
      30.0                  2.0   2.0145000000000013  0.08089999999999997
     365.0                 19.0   36.121000000000016  0.07979999999999998
     412.0                 19.0    36.12950000000007  0.07869999999999999
     140.0                  7.0    12.05150000000003               0.0776
     123.0                  9.0   16.045000000000005  0.07649999999999996
      27.0                  0.0                 -2.0  0.07539999999999997
     197.0                  5.0    8.038999999999994  0.07429999999999998
     303.0                  7.0   12.053000000000026  0.07319999999999999
     112.0                  5.0    8.040500000000009               0.0721
      90.0                  3.0    4.032499999999999  0.07099999999999995
     193.0                 10.0    18.07699999999997  0.06989999999999996
     167.0                 10.0               18.069  0.06879999999999997
      67.0                  4.0    6.028999999999994  0.06769999999999998
     288.0                 12.0   22.091499999999964  0.06659999999999999
     623.0                 22.0    42.14000000000018  0.06549999999999995
      68.0                  1.0 -0.0005000000000030536  0.06439999999999996
     267.0                 12.0   22.076999999999988  0.06329999999999997
      49.0                  3.0    4.023999999999992  0.06219999999999998
     280.0                 17.0     32.1044999999999  0.06109999999999999
     330.0                 15.0    28.11449999999991                 0.06
     188.0                  9.0   16.063499999999983  0.05889999999999995
     243.0                 13.0   24.083999999999943  0.05779999999999996
     541.0                 25.0    48.18700000000022  0.05669999999999997
     214.0                 11.0   20.082499999999953  0.05559999999999998
     156.0                  9.0    16.05849999999999  0.05449999999999999
     364.0                 18.0    34.12949999999992  0.05339999999999995
     418.0                 21.0   40.143500000000124  0.05229999999999996
     496.0                 26.0    50.16650000000026  0.05119999999999997
     401.0                 21.0    40.12600000000018  0.05009999999999998
     296.0                 14.0   26.100499999999926  0.04899999999999999
     285.0                 15.0   28.092999999999897               0.0479
     477.0                 28.0    54.19900000000045  0.04679999999999995
     976.0                 35.0    68.22650000000051  0.04569999999999996
     297.0                 12.0   22.106999999999953  0.04459999999999997
     229.0                 12.0   22.086999999999943  0.04349999999999998
     145.0                  8.0   14.055000000000026  0.04239999999999999
     742.0                 34.0     66.2405000000005  0.04129999999999995
     583.0                 21.0   40.157000000000075  0.04019999999999996
     224.0                  9.0    16.07150000000003  0.03909999999999997
     596.0                 24.0   46.155500000000195  0.03799999999999998
     188.0                  9.0   16.078500000000005  0.03689999999999999
     465.0                 23.0   44.158000000000165               0.0358
     567.0                 22.0    42.17600000000019  0.03469999999999995
    1025.0                 41.0     80.2640000000007  0.03359999999999996
    1206.0                 43.0    84.29050000000068  0.03249999999999997
     312.0                 15.0   28.112499999999915 0.031399999999999983
     257.0                  4.0    6.024999999999997 0.030299999999999994
     102.0                  5.0    8.036500000000006 0.029199999999999948
     168.0                 11.0   20.070499999999956  0.02809999999999996
     109.0                  4.0    6.038999999999999  0.02699999999999997
     494.0                 14.0    26.10649999999987  0.02589999999999998
     389.0                 22.0    42.13300000000008  0.02479999999999999
     270.0                 16.0    30.10449999999992               0.0237
     201.0                 14.0    26.07799999999994 0.022599999999999953
     799.0                 29.0   56.191000000000265 0.021499999999999964
     229.0                 10.0   18.098999999999958 0.020399999999999974
     571.0                 28.0    54.20200000000026 0.019299999999999984
     727.0                 31.0   60.205000000000304 0.018199999999999994
    1226.0                 39.0    76.24850000000056  0.01709999999999995
     259.0                 18.0    34.10299999999992  0.01599999999999996
     257.0                 15.0   28.084999999999933 0.014899999999999969
     821.0                 35.0     68.2100000000004 0.013799999999999979
     638.0                 28.0    54.20350000000044 0.012699999999999989
     152.0                  8.0   14.053500000000026 0.011599999999999944
     699.0                 31.0    60.24500000000052 0.010499999999999954
     531.0                 29.0   56.185000000000386 0.009399999999999964
     259.0                  9.0   16.061000000000025 0.008299999999999974
     981.0                 40.0    78.29400000000068 0.007199999999999984
    1079.0                 38.0     74.2310000000006 0.006099999999999994
     797.0                 31.0    60.23100000000042 0.004999999999999949
    1747.0                 49.0    96.35600000000099 0.003899999999999959
    1956.0                 54.0   106.36650000000118 0.002799999999999969
    2321.0                 58.0   114.42000000000131 0.0016999999999999793
    1200.0                 43.0    84.30950000000074 0.0005999999999999894
    1360.0                 45.0    88.29050000000088                  0.0
    2957.0                 56.0   110.31200000000096                  0.0
    1900.0                 53.0   104.38250000000129                  0.0
     127.0                  6.0    10.05100000000001                  0.0
    1957.0                 55.0   108.39600000000121                  0.0
    2121.0                 60.0   118.36300000000095                  0.0
    1749.0                 54.0   106.35100000000119                  0.0
     714.0                 34.0    66.23650000000046                  0.0
    1034.0                 45.0    88.29550000000077                  0.0
    1594.0                 52.0   102.37350000000119                  0.0
     612.0                 37.0    72.21850000000055                  0.0
    1209.0                 52.0   102.36200000000112                  0.0
    2007.0                 62.0   122.41300000000138                  0.0
    1479.0                 48.0    94.33000000000095                  0.0
     559.0                 28.0   54.201000000000384                  0.0
     376.0                 25.0    48.14050000000013                  0.0
     818.0                 34.0     66.2115000000002                  0.0
     857.0                 40.0     78.2680000000006                  0.0
     778.0                 35.0    68.25250000000051                  0.0
    1611.0                 57.0   112.35800000000103                  0.0
    1088.0                 43.0    84.27050000000052                  0.0
    2323.0                 59.0    116.3830000000012                  0.0
    2252.0                 61.0   120.42350000000125                  0.0
     452.0                 23.0    44.14950000000007                  0.0
     919.0                 39.0    76.24700000000063                  0.0
    1454.0                 48.0    94.34850000000114                  0.0
    1624.0                 48.0    94.31250000000084                  0.0
    2076.0                 62.0    122.3975000000013                  0.0
     243.0                 19.0    36.10799999999999                  0.0
    1670.0                 64.0   126.42550000000132                  0.0
     346.0                 19.0   36.145500000000034                  0.0
     636.0                 34.0    66.25550000000057                  0.0
     960.0                 42.0    82.30050000000077                  0.0
    1613.0                 50.0    98.34700000000107                  0.0
     346.0                 25.0     48.1415000000002                  0.0
     716.0                 32.0    62.28250000000047                  0.0
    1647.0                 57.0   112.39600000000128                  0.0
    1200.0                 42.0    82.28350000000071                  0.0
    1973.0                 54.0   106.40300000000124                  0.0
    1241.0                 49.0    96.31700000000104                  0.0
     250.0                 16.0    30.12149999999991                  0.0
     834.0                 37.0    72.26450000000064                  0.0
     317.0                 20.0    38.13700000000003                  0.0
    1627.0                 56.0    110.3430000000011                  0.0
    1793.0                 47.0    92.29300000000084                  0.0
     273.0                 17.0    32.11800000000001                  0.0
    1092.0                 50.0    98.36650000000101                  0.0
    1906.0                 52.0   102.34250000000101                  0.0
    1181.0                 48.0     94.3380000000009                  0.0
     889.0                 46.0    90.31200000000086                  0.0
    1648.0                 63.0    124.4495000000015                  0.0
    1595.0                 50.0    98.32900000000112                  0.0
    1270.0                 54.0   106.35850000000111                  0.0
    2596.0                 67.0   132.46350000000072                  0.0
     840.0                 36.0    70.23150000000054                  0.0
     543.0                 29.0    56.20800000000034                  0.0
     244.0                 17.0    32.09849999999995                  0.0
     820.0                 39.0    76.27750000000069                  0.0
     237.0                 18.0    34.10099999999994                  0.0
     642.0                 34.0    66.21550000000053                  0.0
    1374.0                 53.0   104.38550000000127                  0.0
    1689.0                 50.0    98.33900000000095                  0.0
    2848.0                 71.0    140.4865000000002                  0.0
    1553.0                 52.0   102.36900000000114                  0.0
    1140.0                 52.0   102.35850000000107                  0.0
     897.0                 40.0    78.29800000000075                  0.0
     966.0                 41.0    80.27150000000069                  0.0
