
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -4.0
closer_2_apple_reward: 0.01
longer_from_apple_punishment: -0.01
max_iterations: 600


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.25
 minimal_epsilon: 0.001
 epsilon_decay_rate: 0.0007
 target_update_frequency: 250
 learning_rate: 2e-05
 memory_size: 1000000
 n_episodes: 600
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 2e-05
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=360, bias=True)
  (lin2): Linear(in_features=360, out_features=180, bias=True)
  (lin3): Linear(in_features=180, out_features=4, bias=True)
  (rectifier): ReLU()
)

########################################################################## 
################################## DATA ################################## 
########################################################################## 
    steps:              scores:             rewards:             epsilon:
       1.0                  0.0                 -4.0                 0.25
      47.0                  1.0  -1.9799999999999995                 0.25
      35.0                  0.0                -4.08                 0.25
      11.0                  0.0                 -4.1                 0.25
       5.0                  0.0                -4.06                 0.25
      17.0                  0.0                -4.14                 0.25
       3.0                  0.0                -4.04                 0.25
       4.0                  0.0                -4.05               0.2451
      17.0                  0.0                 -4.1               0.2444
       1.0                  0.0                -4.02               0.2437
      79.0                  0.0                -4.06                0.243
      17.0                  0.0                -4.12               0.2423
      11.0                  0.0                -3.98               0.2416
      26.0                  0.0                -4.17               0.2409
      28.0                  0.0                -4.05               0.2402
      13.0                  0.0                -3.88               0.2395
      18.0                  0.0  -3.8899999999999997               0.2388
      31.0                  1.0  -1.8400000000000012               0.2381
      47.0                  0.0                -4.14               0.2374
       8.0                  0.0  -3.9699999999999998               0.2367
       4.0                  0.0                -4.05                0.236
      18.0                  0.0  -4.1899999999999995               0.2353
       5.0                  0.0                -3.98               0.2346
      10.0                  0.0   -4.109999999999999               0.2339
      20.0                  0.0  -3.8899999999999997               0.2332
      66.0                  0.0  -4.1499999999999995               0.2325
      45.0                  1.0  -1.8400000000000003               0.2318
      38.0                  0.0                -4.09               0.2311
      41.0                  1.0  -1.9599999999999982               0.2304
      42.0                  2.0   0.3299999999999974  0.22970000000000002
      20.0                  0.0                -4.05                0.229
     149.0                  4.0    4.539999999999992               0.2283
       8.0                  0.0   -4.029999999999999               0.2276
      90.0                  2.0   0.3499999999999961               0.2269
      25.0                  0.0                -4.04               0.2262
      64.0                  2.0   0.2099999999999982               0.2255
      87.0                  2.0  0.09999999999999876               0.2248
      47.0                  1.0   -1.879999999999999               0.2241
     109.0                  2.0  0.37999999999999723               0.2234
      14.0                  1.0  -1.8900000000000001               0.2227
      16.0                  1.0  -1.8699999999999997                0.222
     129.0                  1.0  -2.2399999999999993               0.2213
       2.0                  0.0  -3.9899999999999998               0.2206
      34.0                  0.0  -3.9899999999999998               0.2199
      66.0                  0.0                -4.05               0.2192
      69.0                  4.0    4.219999999999995               0.2185
      39.0                  0.0                -4.12               0.2178
      28.0                  1.0  -1.8300000000000032  0.21710000000000002
       0.0                  0.0                -4.01               0.2164
     149.0                  4.0    4.759999999999986               0.2157
      30.0                  1.0  -1.7899999999999996                0.215
      50.0                  2.0   0.2099999999999973               0.2143
      12.0                  0.0  -3.9099999999999997               0.2136
     100.0                  4.0    4.709999999999988               0.2129
     119.0                  3.0   2.4799999999999915               0.2122
      75.0                  5.0   6.5399999999999885               0.2115
      16.0                  0.0  -3.9699999999999998               0.2108
     166.0                  5.0   6.9499999999999815               0.2101
      20.0                  0.0   -4.029999999999999               0.2094
      81.0                  4.0    4.619999999999987               0.2087
     137.0                  4.0   4.7999999999999865                0.208
      95.0                  4.0     4.63999999999999  0.20729999999999998
      92.0                  5.0    6.609999999999987               0.2066
     137.0                  7.0   11.099999999999978               0.2059
      33.0                  1.0  -1.7600000000000002               0.2052
     160.0                 10.0    17.15000000000005  0.20450000000000002
      76.0                  5.0     6.54999999999999               0.2038
      56.0                  4.0    4.349999999999994               0.2031
       3.0                  0.0                 -4.0               0.2024
     152.0                 10.0   17.170000000000023               0.2017
      41.0                  2.0   0.2799999999999958                0.201
      50.0                  3.0   2.4699999999999918               0.2003
      78.0                  5.0    6.669999999999989               0.1996
     128.0                  8.0   12.869999999999985               0.1989
     187.0                 11.0   19.520000000000053               0.1982
      64.0                  3.0    2.509999999999991               0.1975
       5.0                  1.0                -1.98               0.1968
      15.0                  1.0                -1.88               0.1961
      18.0                  1.0  -1.8300000000000005               0.1954
      74.0                  4.0   4.6099999999999905  0.19469999999999998
      81.0                  4.0    4.419999999999991                0.194
     164.0                 10.0   17.490000000000016               0.1933
      87.0                  4.0    4.599999999999989               0.1926
      25.0                  1.0  -1.8400000000000003  0.19190000000000002
     171.0                 10.0   17.260000000000026               0.1912
     127.0                  6.0     8.53999999999999               0.1905
     309.0                 19.0    36.30000000000009               0.1898
      51.0                  1.0  -1.7400000000000024               0.1891
     222.0                 14.0   25.670000000000037               0.1884
     110.0                  5.0    6.829999999999986               0.1877
     104.0                  4.0    4.749999999999986                0.187
     167.0                 10.0   17.260000000000026  0.18630000000000002
     265.0                 11.0    20.10000000000006               0.1856
     164.0                 10.0    17.09000000000001               0.1849
      78.0                  2.0  0.44999999999999396               0.1842
     166.0                  8.0   13.330000000000004               0.1835
      88.0                  4.0    4.669999999999989  0.18280000000000002
      69.0                  4.0    4.679999999999989  0.18209999999999998
      63.0                  6.0     8.55999999999999               0.1814
      26.0                  2.0   0.1499999999999977               0.1807
     342.0                 13.0   24.170000000000115                 0.18
      92.0                  8.0   12.709999999999985  0.17930000000000001
     223.0                 13.0    23.64000000000007  0.17859999999999998
     221.0                 15.0   27.680000000000128               0.1779
     124.0                  7.0   10.929999999999982               0.1772
      56.0                  4.0   4.4699999999999935               0.1765
     131.0                  7.0   10.919999999999984               0.1758
     316.0                 20.0    38.39000000000001               0.1751
      93.0                  4.0    4.499999999999991               0.1744
     409.0                 23.0    45.13999999999988  0.17370000000000002
      27.0                  1.0  -1.7399999999999998                0.173
     236.0                 14.0   25.870000000000097               0.1723
      68.0                  4.0   4.5299999999999905               0.1716
     206.0                 12.0    21.49000000000008               0.1709
     138.0                  5.0    6.729999999999986  0.17020000000000002
     116.0                  5.0    6.989999999999981  0.16949999999999998
     106.0                  6.0    8.869999999999985               0.1688
     165.0                  7.0   11.199999999999974               0.1681
     116.0                  6.0    8.889999999999985               0.1674
      80.0                  6.0    8.629999999999988  0.16670000000000001
     329.0                 15.0   28.500000000000156  0.16599999999999998
      14.0                  0.0  -3.9099999999999997               0.1653
      97.0                  6.0    8.679999999999987               0.1646
      60.0                  2.0   0.4899999999999931               0.1639
      40.0                  2.0  0.22999999999999865               0.1632
      97.0                  4.0    4.579999999999991               0.1625
     231.0                 12.0    21.48000000000004               0.1618
     136.0                  8.0   13.149999999999983  0.16110000000000002
     112.0                  7.0   10.969999999999981               0.1604
     186.0                  4.0    4.489999999999991               0.1597
     227.0                 14.0   25.700000000000102                0.159
      72.0                  4.0    4.609999999999987               0.1583
